customer_id,cluster_id,cluster_name,pca_1,pca_2,cluster_distance
1573,0,Clientes recientes con potencial,1.064766,-2.771342,2.478858
1574,2,Clientes inactivos o en riesgo,1.601080,1.324223,1.161834
1575,2,Clientes inactivos o en riesgo,1.817489,1.521993,1.682416
1576,2,Clientes inactivos o en riesgo,1.826323,1.427974,1.628839
1577,2,Clientes inactivos o en riesgo,1.288829,1.191949,0.823889
1578,0,Clientes recientes con potencial,0.800290,-2.734185,1.694724
1579,0,Clientes recientes con potencial,-1.549468,-4.697910,4.919514
1580,2,Clientes inactivos o en riesgo,1.643168,-0.025670,1.537396
1581,2,Clientes inactivos o en riesgo,1.467739,0.542899,0.618916
1582,2,Clientes inactivos o en riesgo,0.842843,0.189729,0.934916
1583,2,Clientes inactivos o en riesgo,1.548946,1.330028,1.117080
1584,2,Clientes inactivos o en riesgo,1.449808,0.534476,0.599179
1585,0,Clientes recientes con potencial,0.788079,-2.509873,1.213372
1586,2,Clientes inactivos o en riesgo,1.365642,1.109751,0.750764
1587,2,Clientes inactivos o en riesgo,1.241983,0.472380,0.242182
1588,0,Clientes recientes con potencial,0.196537,-3.451151,2.102858
1589,2,Clientes inactivos o en riesgo,1.187613,0.396460,0.285799
1590,2,Clientes inactivos o en riesgo,1.261195,1.182396,0.806240
1591,2,Clientes inactivos o en riesgo,0.736058,-0.521204,1.633180
1592,2,Clientes inactivos o en riesgo,1.583832,1.360076,1.179512
1593,0,Clientes recientes con potencial,-0.259847,-2.331648,1.749875
1594,2,Clientes inactivos o en riesgo,1.306263,1.186736,0.819075
1595,2,Clientes inactivos o en riesgo,1.184409,0.357407,0.347994
1596,0,Clientes recientes con potencial,0.843215,-1.684637,0.937813
1597,0,Clientes recientes con potencial,0.776300,-2.981776,2.176051
1598,0,Clientes recientes con potencial,0.145902,-1.885887,1.296750
1599,0,Clientes recientes con potencial,0.520599,-1.892303,0.890113
1600,0,Clientes recientes con potencial,0.295990,-1.771578,1.216263
1601,2,Clientes inactivos o en riesgo,1.737353,0.751423,1.232551
1602,2,Clientes inactivos o en riesgo,1.485737,0.578165,0.626769
1603,2,Clientes inactivos o en riesgo,1.271364,1.181265,0.808247
1604,2,Clientes inactivos o en riesgo,0.735451,0.175190,1.125395
1605,2,Clientes inactivos o en riesgo,0.781345,0.174449,1.057825
1606,2,Clientes inactivos o en riesgo,0.986545,0.227117,0.779236
1607,0,Clientes recientes con potencial,0.583741,-2.364465,0.527746
1608,2,Clientes inactivos o en riesgo,0.896548,1.009347,1.075701
1609,2,Clientes inactivos o en riesgo,0.781949,0.195789,1.048998
1610,2,Clientes inactivos o en riesgo,1.165027,-0.324556,1.240734
1611,0,Clientes recientes con potencial,-0.206622,-3.701190,2.394522
1612,0,Clientes recientes con potencial,-0.330774,-3.859397,2.622330
1613,0,Clientes recientes con potencial,1.207907,-2.105175,1.721881
1614,0,Clientes recientes con potencial,1.038190,-2.787167,2.451146
1615,2,Clientes inactivos o en riesgo,0.950303,0.211784,0.805946
1616,2,Clientes inactivos o en riesgo,-0.167368,0.753508,3.378012
1617,2,Clientes inactivos o en riesgo,1.712637,0.794660,1.188311
1618,3,Clientes con mas devoluciones,1.066846,-0.251531,3.675448
1619,0,Clientes recientes con potencial,0.089777,-3.524738,2.184269
1620,0,Clientes recientes con potencial,-0.330818,-3.852297,2.621561
1621,2,Clientes inactivos o en riesgo,0.996020,0.204855,0.789148
1622,0,Clientes recientes con potencial,0.607916,-3.107563,2.092231
1623,2,Clientes inactivos o en riesgo,1.323729,1.214715,0.865613
1624,3,Clientes con mas devoluciones,0.584801,-0.252366,3.179695
1625,0,Clientes recientes con potencial,0.142807,-3.473206,2.137659
1626,2,Clientes inactivos o en riesgo,1.187671,0.399525,0.282088
1627,2,Clientes inactivos o en riesgo,1.642058,-0.063724,1.577051
1628,0,Clientes recientes con potencial,0.606477,-1.705703,1.148409
1629,2,Clientes inactivos o en riesgo,0.855971,-0.556167,1.606603
1630,2,Clientes inactivos o en riesgo,1.185938,0.463809,0.221625
1631,2,Clientes inactivos o en riesgo,1.720958,0.686577,1.229704
1632,0,Clientes recientes con potencial,1.059479,-2.779051,2.473702
1633,0,Clientes recientes con potencial,0.517142,-2.808540,1.209248
1634,0,Clientes recientes con potencial,0.130400,-2.179876,0.956506
1635,0,Clientes recientes con potencial,0.915620,-1.469100,1.237678
1636,0,Clientes recientes con potencial,1.039668,-2.567583,2.085736
1637,3,Clientes con mas devoluciones,1.195922,-0.373863,3.910430
1638,0,Clientes recientes con potencial,1.011570,-1.732056,1.026873
1639,2,Clientes inactivos o en riesgo,1.323763,1.219186,0.871954
1640,0,Clientes recientes con potencial,1.059435,-2.771951,2.472896
1641,2,Clientes inactivos o en riesgo,0.987021,0.255631,0.766403
1642,2,Clientes inactivos o en riesgo,0.541353,0.783723,1.712122
1643,2,Clientes inactivos o en riesgo,0.542189,0.845586,1.751020
1644,2,Clientes inactivos o en riesgo,1.085975,-0.368335,1.282777
1645,0,Clientes recientes con potencial,0.511151,-3.155307,2.077307
1646,2,Clientes inactivos o en riesgo,1.271249,1.146414,0.757242
1647,0,Clientes recientes con potencial,0.195977,-3.444395,2.102278
1648,2,Clientes inactivos o en riesgo,1.548838,1.367824,1.156628
1649,2,Clientes inactivos o en riesgo,0.871231,0.941273,1.069857
1650,0,Clientes recientes con potencial,0.582360,-2.310380,0.427945
1651,0,Clientes recientes con potencial,0.895307,-2.345813,1.203926
1652,2,Clientes inactivos o en riesgo,1.538826,0.534451,0.748991
1653,0,Clientes recientes con potencial,0.305667,-1.904004,3.645493
1654,2,Clientes inactivos o en riesgo,1.143292,-0.381820,1.302392
1655,2,Clientes inactivos o en riesgo,0.664832,-0.599635,1.767596
1656,0,Clientes recientes con potencial,-0.118375,-1.242261,2.448883
1657,2,Clientes inactivos o en riesgo,1.531483,1.326488,1.100492
1658,2,Clientes inactivos o en riesgo,0.871729,0.989805,1.116992
1659,2,Clientes inactivos o en riesgo,1.815736,1.510199,1.672175
1660,0,Clientes recientes con potencial,1.460393,-1.188782,1.967621
1661,2,Clientes inactivos o en riesgo,1.747739,0.687930,1.267318
1662,0,Clientes recientes con potencial,0.478661,-2.000528,0.755861
1663,0,Clientes recientes con potencial,1.377994,-1.235527,1.855596
1664,0,Clientes recientes con potencial,-0.234271,-3.769051,2.474677
1665,0,Clientes recientes con potencial,0.235475,-2.140625,0.786107
1666,2,Clientes inactivos o en riesgo,1.548792,1.341609,1.129000
1667,0,Clientes recientes con potencial,0.841686,-2.327869,1.012448
1668,2,Clientes inactivos o en riesgo,1.662335,-0.009129,1.542988
1669,2,Clientes inactivos o en riesgo,1.146369,-0.321330,1.228443
1670,0,Clientes recientes con potencial,0.110685,-3.325232,1.886448
1671,2,Clientes inactivos o en riesgo,1.511532,0.634453,0.670162
1672,0,Clientes recientes con potencial,0.599246,-2.017456,0.492682
1673,2,Clientes inactivos o en riesgo,1.548656,1.261536,1.049111
1674,2,Clientes inactivos o en riesgo,1.468356,0.624957,0.575995
1675,0,Clientes recientes con potencial,-2.091004,-5.037422,6.178139
1676,0,Clientes recientes con potencial,0.903995,-1.549549,1.130686
1677,2,Clientes inactivos o en riesgo,1.321158,1.159297,0.789039
1678,0,Clientes recientes con potencial,1.065256,-2.766737,2.478939
1679,0,Clientes recientes con potencial,1.397644,-1.316053,1.833368
1680,3,Clientes con mas devoluciones,1.142305,1.110962,1.924000
1681,2,Clientes inactivos o en riesgo,1.808836,1.433136,1.612820
1682,0,Clientes recientes con potencial,0.372166,-1.869484,3.647459
1683,0,Clientes recientes con potencial,-0.977111,-3.330999,2.972058
1684,2,Clientes inactivos o en riesgo,1.531406,1.274225,1.047567
1685,0,Clientes recientes con potencial,0.958256,-1.530082,1.207868
1686,2,Clientes inactivos o en riesgo,0.843785,0.214107,0.923629
1687,0,Clientes recientes con potencial,0.373796,-1.891937,0.967616
1688,3,Clientes con mas devoluciones,1.035473,-0.196637,3.575391
1689,2,Clientes inactivos o en riesgo,0.783668,0.260996,1.027095
1690,0,Clientes recientes con potencial,0.985073,-2.824498,2.401594
1691,2,Clientes inactivos o en riesgo,1.240827,0.381079,0.336065
1692,2,Clientes inactivos o en riesgo,1.566173,1.282575,1.084939
1693,0,Clientes recientes con potencial,1.136558,-1.474928,1.333092
1694,0,Clientes recientes con potencial,-2.622274,-5.395113,7.489658
1695,2,Clientes inactivos o en riesgo,0.960705,0.212310,0.804224
1696,0,Clientes recientes con potencial,-2.231753,-3.596577,5.683282
1697,0,Clientes recientes con potencial,0.922582,-2.820240,2.356209
1698,2,Clientes inactivos o en riesgo,1.123548,-0.399065,1.317219
1699,3,Clientes con mas devoluciones,1.235161,0.644105,2.249760
1700,2,Clientes inactivos o en riesgo,1.485079,0.509377,0.668905
1701,0,Clientes recientes con potencial,0.617061,-3.112231,2.092077
1702,0,Clientes recientes con potencial,0.028240,-1.970039,1.385384
1703,0,Clientes recientes con potencial,1.215082,-1.405651,1.496064
1704,0,Clientes recientes con potencial,-0.278418,-3.782648,2.543655
1705,0,Clientes recientes con potencial,1.223727,-1.324558,1.550476
1706,2,Clientes inactivos o en riesgo,0.827188,1.045452,1.233676
1707,2,Clientes inactivos o en riesgo,1.808766,1.531888,1.680556
1708,2,Clientes inactivos o en riesgo,0.965871,0.954331,0.914040
1709,3,Clientes con mas devoluciones,1.563995,2.247187,0.950322
1710,2,Clientes inactivos o en riesgo,1.341068,1.168803,0.808090
1711,0,Clientes recientes con potencial,-1.447835,-3.118610,3.961999
1712,2,Clientes inactivos o en riesgo,1.791538,1.466083,1.616610
1713,0,Clientes recientes con potencial,0.885038,-1.615082,1.039629
1714,0,Clientes recientes con potencial,0.779024,-1.639257,0.928298
1715,2,Clientes inactivos o en riesgo,1.450425,0.591337,0.564747
1716,0,Clientes recientes con potencial,1.038207,-2.790007,2.451469
1717,2,Clientes inactivos o en riesgo,0.950977,0.229886,0.797003
1718,2,Clientes inactivos o en riesgo,1.323547,1.143476,0.762776
1719,2,Clientes inactivos o en riesgo,1.548802,1.366208,1.155057
1720,0,Clientes recientes con potencial,1.127608,-2.210671,1.678796
1721,2,Clientes inactivos o en riesgo,1.712497,0.765038,1.194399
1722,2,Clientes inactivos o en riesgo,1.554531,1.273332,1.080996
1723,0,Clientes recientes con potencial,0.672993,-2.648559,1.261771
1724,2,Clientes inactivos o en riesgo,1.085764,-0.402843,1.315200
1725,0,Clientes recientes con potencial,0.565296,-2.360477,0.453805
1726,0,Clientes recientes con potencial,0.776519,-3.017278,2.179925
1727,2,Clientes inactivos o en riesgo,1.653432,0.001523,1.520790
1728,2,Clientes inactivos o en riesgo,0.894849,-0.531911,1.575807
1729,3,Clientes con mas devoluciones,1.564582,2.993904,0.914220
1730,0,Clientes recientes con potencial,-0.023533,-2.722434,1.116103
1731,2,Clientes inactivos o en riesgo,1.241650,0.445432,0.266474
1732,3,Clientes con mas devoluciones,1.394342,0.754940,2.188453
1733,0,Clientes recientes con potencial,1.011614,-2.802993,2.425155
1734,2,Clientes inactivos o en riesgo,1.330929,1.180114,0.820656
1735,0,Clientes recientes con potencial,0.591990,-1.679072,1.181355
1736,0,Clientes recientes con potencial,-1.201832,-4.399381,4.299666
1737,2,Clientes inactivos o en riesgo,0.007628,0.773738,2.931552
1738,0,Clientes recientes con potencial,1.240236,-1.958780,1.630985
1739,0,Clientes recientes con potencial,0.947222,-2.193158,1.081798
1740,0,Clientes recientes con potencial,-0.351752,-0.783604,3.508190
1741,2,Clientes inactivos o en riesgo,1.712145,0.677211,1.221426
1742,2,Clientes inactivos o en riesgo,1.747899,0.720734,1.256713
1743,0,Clientes recientes con potencial,-0.863593,-2.927004,2.728643
1744,3,Clientes con mas devoluciones,1.242533,2.269841,1.358905
1745,2,Clientes inactivos o en riesgo,1.289085,1.221074,0.866522
1746,0,Clientes recientes con potencial,0.723191,-3.020528,2.138656
1747,2,Clientes inactivos o en riesgo,1.738934,0.678571,1.257876
1748,2,Clientes inactivos o en riesgo,0.532829,0.887802,1.777478
1749,0,Clientes recientes con potencial,-0.330984,-3.825315,2.619044
1750,2,Clientes inactivos o en riesgo,1.356286,-0.198018,1.238381
1751,2,Clientes inactivos o en riesgo,1.394134,-0.184386,1.251555
1752,0,Clientes recientes con potencial,1.156494,-1.396907,1.413881
1754,0,Clientes recientes con potencial,1.075540,-1.603219,1.174805
1755,0,Clientes recientes con potencial,0.974789,-2.803479,2.399631
1756,2,Clientes inactivos o en riesgo,0.757300,1.024424,1.351356
1757,2,Clientes inactivos o en riesgo,1.548898,1.306667,1.093386
1758,2,Clientes inactivos o en riesgo,1.306228,1.183693,0.814818
1759,0,Clientes recientes con potencial,0.749136,-2.641150,1.390723
1760,0,Clientes recientes con potencial,0.591726,-2.116837,0.392693
1761,2,Clientes inactivos o en riesgo,0.532324,0.846712,1.749473
1762,0,Clientes recientes con potencial,-0.042698,-3.292126,1.715541
1763,2,Clientes inactivos o en riesgo,1.070506,0.937065,0.801815
1764,0,Clientes recientes con potencial,-0.375954,-3.144561,1.892048
1765,0,Clientes recientes con potencial,0.264082,-2.439289,0.782356
1766,0,Clientes recientes con potencial,0.089611,-3.497756,2.181125
1767,2,Clientes inactivos o en riesgo,0.876403,-0.528477,1.575337
1768,2,Clientes inactivos o en riesgo,0.956251,1.034345,1.005181
1769,2,Clientes inactivos o en riesgo,0.961473,0.252989,0.785994
1770,2,Clientes inactivos o en riesgo,1.045868,0.955294,0.847501
1771,2,Clientes inactivos o en riesgo,1.614720,-0.006864,1.499154
1772,0,Clientes recientes con potencial,1.064626,-2.748620,2.476541
1773,2,Clientes inactivos o en riesgo,1.548997,1.367829,1.156755
1774,0,Clientes recientes con potencial,-3.030236,-5.103388,8.127815
1775,0,Clientes recientes con potencial,0.617114,-3.120751,2.093173
1776,3,Clientes con mas devoluciones,1.090675,-0.365334,3.865248
1777,2,Clientes inactivos o en riesgo,0.313641,-0.748637,2.350286
1778,2,Clientes inactivos o en riesgo,1.383584,-0.181603,1.264588
1779,2,Clientes inactivos o en riesgo,1.341150,1.215204,0.874590
1780,2,Clientes inactivos o en riesgo,1.223737,0.434168,0.256678
1781,3,Clientes con mas devoluciones,1.146728,-0.368086,3.883893
1782,0,Clientes recientes con potencial,0.370345,-2.202698,0.859373
1783,2,Clientes inactivos o en riesgo,1.642883,-0.035586,1.547675
1784,0,Clientes recientes con potencial,0.501515,-3.155244,2.077583
1785,0,Clientes recientes con potencial,-0.256955,-2.188133,1.828530
1786,2,Clientes inactivos o en riesgo,0.855064,-0.566529,1.616834
1787,2,Clientes inactivos o en riesgo,1.650455,-0.033234,1.554046
1788,2,Clientes inactivos o en riesgo,0.782838,0.229135,1.036788
1789,0,Clientes recientes con potencial,0.089646,-3.503436,2.181723
1790,2,Clientes inactivos o en riesgo,1.383559,-0.191859,1.264116
1791,2,Clientes inactivos o en riesgo,0.873095,0.286416,0.871981
1792,0,Clientes recientes con potencial,0.948948,-1.759629,0.909500
1793,0,Clientes recientes con potencial,-0.191917,-2.170646,1.747659
1794,0,Clientes recientes con potencial,1.452130,-1.178148,1.962324
1795,0,Clientes recientes con potencial,1.076641,-1.743785,1.165617
1796,0,Clientes recientes con potencial,0.253992,-1.872741,1.122703
1797,0,Clientes recientes con potencial,-0.247829,-2.878473,1.527213
1798,0,Clientes recientes con potencial,0.932480,-2.862905,2.359939
1799,0,Clientes recientes con potencial,0.616922,-3.089510,2.089548
1800,3,Clientes con mas devoluciones,1.512290,1.028239,1.946195
1801,2,Clientes inactivos o en riesgo,1.376292,-0.162977,1.208288
1802,2,Clientes inactivos o en riesgo,0.773873,0.278654,1.023224
1803,0,Clientes recientes con potencial,-0.669077,-1.402524,3.805809
1804,2,Clientes inactivos o en riesgo,1.205014,0.368870,0.323655
1805,2,Clientes inactivos o en riesgo,1.596970,0.012757,1.458795
1806,0,Clientes recientes con potencial,0.414952,-2.698356,0.837656
1807,0,Clientes recientes con potencial,-0.065901,-2.858621,1.231530
1808,2,Clientes inactivos o en riesgo,1.450522,0.601735,0.559499
1809,0,Clientes recientes con potencial,-0.081575,-2.417774,1.241321
1810,2,Clientes inactivos o en riesgo,1.521761,0.642256,0.666807
1811,3,Clientes con mas devoluciones,1.536900,1.136643,1.856883
1812,0,Clientes recientes con potencial,1.457646,-1.149536,1.983666
1813,0,Clientes recientes con potencial,0.346177,-2.267479,0.818581
1814,2,Clientes inactivos o en riesgo,1.747843,0.707365,1.260844
1815,0,Clientes recientes con potencial,0.985388,-2.791492,2.398718
1816,0,Clientes recientes con potencial,0.557747,-2.212340,0.311398
1817,0,Clientes recientes con potencial,-1.318446,-2.617243,3.882610
1818,2,Clientes inactivos o en riesgo,1.712620,0.754703,1.197111
1819,2,Clientes inactivos o en riesgo,1.142915,-0.391970,1.314840
1820,2,Clientes inactivos o en riesgo,1.817551,1.450832,1.633590
1821,3,Clientes con mas devoluciones,1.259713,0.398046,2.613985
1822,2,Clientes inactivos o en riesgo,1.088382,-0.360037,1.263196
1823,2,Clientes inactivos o en riesgo,1.624348,-0.033966,1.525105
1824,2,Clientes inactivos o en riesgo,1.323707,1.142053,0.760770
1825,0,Clientes recientes con potencial,0.036625,-3.556388,2.236359
1826,2,Clientes inactivos o en riesgo,0.951463,0.255552,0.785985
1827,2,Clientes inactivos o en riesgo,1.431124,-0.197335,1.304940
1828,2,Clientes inactivos o en riesgo,1.548710,1.287759,1.074451
1829,0,Clientes recientes con potencial,1.460236,-1.203219,1.960767
1830,0,Clientes recientes con potencial,0.196537,-3.451151,2.102858
1831,0,Clientes recientes con potencial,0.716643,-1.990422,0.663830
1832,2,Clientes inactivos o en riesgo,1.642386,-0.052184,1.564917
1833,0,Clientes recientes con potencial,0.563997,-3.158082,2.082883
1834,2,Clientes inactivos o en riesgo,1.242142,0.472385,0.242426
1835,2,Clientes inactivos o en riesgo,0.815567,0.220312,0.950926
1836,2,Clientes inactivos o en riesgo,1.271331,1.165369,0.784864
1837,2,Clientes inactivos o en riesgo,1.240414,0.351043,0.372018
1838,0,Clientes recientes con potencial,0.773103,-1.657264,0.901008
1839,2,Clientes inactivos o en riesgo,0.959371,1.059389,1.061275
1840,0,Clientes recientes con potencial,1.419735,-1.211294,1.906265
1841,0,Clientes recientes con potencial,0.560508,-2.637903,0.965408
1842,0,Clientes recientes con potencial,0.876874,-2.207331,0.922128
1843,2,Clientes inactivos o en riesgo,0.265204,-0.751606,2.404905
1844,2,Clientes inactivos o en riesgo,0.578783,-0.525654,1.812028
1845,0,Clientes recientes con potencial,-1.128541,-4.340185,4.177225
1846,0,Clientes recientes con potencial,0.465878,-2.555624,0.618463
1847,2,Clientes inactivos o en riesgo,0.950665,0.231312,0.796540
1848,2,Clientes inactivos o en riesgo,-0.268919,0.104147,3.418394
1849,0,Clientes recientes con potencial,0.089689,-3.510537,2.182518
1850,2,Clientes inactivos o en riesgo,1.468403,0.632297,0.573183
1851,2,Clientes inactivos o en riesgo,1.143086,-0.388643,1.310712
1852,0,Clientes recientes con potencial,0.196362,-3.422749,2.099578
1853,2,Clientes inactivos o en riesgo,1.653301,0.003127,1.518927
1854,2,Clientes inactivos o en riesgo,0.820063,-0.511492,1.574601
1855,0,Clientes recientes con potencial,0.313526,-3.129011,1.641685
1856,0,Clientes recientes con potencial,0.238435,-2.434360,0.794314
1857,2,Clientes inactivos o en riesgo,1.070968,1.027600,0.916472
1858,2,Clientes inactivos o en riesgo,1.288553,1.114753,0.711437
1859,0,Clientes recientes con potencial,0.854408,-2.173862,0.827339
1860,0,Clientes recientes con potencial,0.475384,-1.941849,0.833766
1861,2,Clientes inactivos o en riesgo,1.661710,-0.033758,1.568253
1862,2,Clientes inactivos o en riesgo,0.784765,1.009227,1.303880
1863,0,Clientes recientes con potencial,-0.766618,-4.120331,3.378497
1864,0,Clientes recientes con potencial,0.921611,-2.830870,2.356351
1865,0,Clientes recientes con potencial,-0.597227,-3.989594,3.066213
1866,2,Clientes inactivos o en riesgo,0.958802,0.977629,0.966005
1867,2,Clientes inactivos o en riesgo,0.951888,0.299055,0.771160
1868,0,Clientes recientes con potencial,0.349871,-2.287298,0.809694
1869,2,Clientes inactivos o en riesgo,1.764072,1.534905,1.648076
1870,0,Clientes recientes con potencial,1.043479,-1.784363,1.093475
1871,2,Clientes inactivos o en riesgo,1.144571,-0.357996,1.273506
1872,2,Clientes inactivos o en riesgo,0.731266,-0.578887,1.686855
1873,0,Clientes recientes con potencial,0.032869,-2.508461,0.999532
1874,2,Clientes inactivos o en riesgo,1.384771,-0.170127,1.237396
1875,2,Clientes inactivos o en riesgo,1.486092,0.622736,0.606619
1876,3,Clientes con mas devoluciones,1.606810,3.073701,0.945929
1877,2,Clientes inactivos o en riesgo,1.808783,1.521752,1.673111
1878,0,Clientes recientes con potencial,1.486105,-1.132814,2.027625
1879,0,Clientes recientes con potencial,-0.278339,-3.795429,2.544699
1880,0,Clientes recientes con potencial,0.801697,-2.429015,1.120782
1881,2,Clientes inactivos o en riesgo,1.614984,0.001450,1.490583
1882,0,Clientes recientes con potencial,-0.881639,-4.164419,3.593325
1883,2,Clientes inactivos o en riesgo,1.817640,1.532141,1.689991
1884,2,Clientes inactivos o en riesgo,1.365770,1.173796,0.837988
1885,0,Clientes recientes con potencial,0.755530,-2.990377,2.168258
1886,2,Clientes inactivos o en riesgo,1.392834,-0.216140,1.291099
1887,3,Clientes con mas devoluciones,1.147788,1.008709,2.487418
1888,3,Clientes con mas devoluciones,1.105124,0.465620,2.503801
1889,0,Clientes recientes con potencial,0.238907,-3.401665,2.074482
1890,2,Clientes inactivos o en riesgo,1.187671,0.399525,0.282088
1891,0,Clientes recientes con potencial,1.221517,-1.823236,1.486570
1892,2,Clientes inactivos o en riesgo,0.449272,0.060779,1.786840
1893,0,Clientes recientes con potencial,-0.103796,-2.573894,1.225202
1894,0,Clientes recientes con potencial,-1.453447,-4.613589,4.677105
1895,2,Clientes inactivos o en riesgo,1.531444,1.291709,1.064871
1896,2,Clientes inactivos o en riesgo,1.815827,1.439219,1.624194
1897,2,Clientes inactivos o en riesgo,1.643168,-0.025670,1.537396
1898,0,Clientes recientes con potencial,0.421972,-2.503714,0.480220
1899,2,Clientes inactivos o en riesgo,1.566243,1.361002,1.163944
1900,2,Clientes inactivos o en riesgo,0.665919,0.231080,1.253628
1901,0,Clientes recientes con potencial,1.070736,-1.527326,1.216726
1902,0,Clientes recientes con potencial,0.824148,-1.733118,0.847105
1903,2,Clientes inactivos o en riesgo,1.383494,-0.201859,1.276865
1904,2,Clientes inactivos o en riesgo,0.872027,1.024830,1.152835
1905,2,Clientes inactivos o en riesgo,0.324704,-0.740406,2.343521
1906,0,Clientes recientes con potencial,-0.787381,-2.452280,2.756995
1907,0,Clientes recientes con potencial,0.003194,-2.455550,1.065761
1908,0,Clientes recientes con potencial,0.616992,-3.100870,2.090741
1909,2,Clientes inactivos o en riesgo,0.849432,-0.497191,1.551741
1910,3,Clientes con mas devoluciones,1.858001,3.759080,1.765606
1911,2,Clientes inactivos o en riesgo,1.395315,-0.153054,1.212239
1912,2,Clientes inactivos o en riesgo,1.485377,0.540731,0.648092
1913,0,Clientes recientes con potencial,0.716739,-2.477707,1.030856
1914,2,Clientes inactivos o en riesgo,1.539411,0.625209,0.708178
1915,2,Clientes inactivos o en riesgo,1.525210,0.554702,0.732459
1916,0,Clientes recientes con potencial,1.071332,-1.833631,1.132390
1917,0,Clientes recientes con potencial,0.668511,-2.911173,1.804633
1918,2,Clientes inactivos o en riesgo,-0.166733,0.775845,3.384570
1919,0,Clientes recientes con potencial,1.280996,-1.774896,1.583009
1920,2,Clientes inactivos o en riesgo,1.781226,1.457073,1.608747
1921,2,Clientes inactivos o en riesgo,0.447145,0.001050,1.800530
1922,0,Clientes recientes con potencial,0.998766,-1.998858,1.024801
1923,0,Clientes recientes con potencial,1.416651,-1.227208,1.894792
1924,2,Clientes inactivos o en riesgo,1.566223,1.366697,1.170038
1925,2,Clientes inactivos o en riesgo,1.450842,0.634538,0.545458
1926,2,Clientes inactivos o en riesgo,1.826280,1.451094,1.643487
1927,2,Clientes inactivos o en riesgo,1.284351,0.401364,0.403810
1928,0,Clientes recientes con potencial,1.227105,-1.423108,1.489773
1929,3,Clientes con mas devoluciones,-0.242686,1.310770,4.448977
1930,0,Clientes recientes con potencial,1.011640,-2.807253,2.425642
1931,2,Clientes inactivos o en riesgo,0.441064,0.112307,1.778025
1932,2,Clientes inactivos o en riesgo,1.739160,0.763267,1.232280
1933,2,Clientes inactivos o en riesgo,0.826629,0.988291,1.178008
1934,2,Clientes inactivos o en riesgo,1.566224,1.329100,1.130961
1935,2,Clientes inactivos o en riesgo,1.046010,0.948140,0.838510
1936,0,Clientes recientes con potencial,-0.873001,-4.170852,3.596582
1937,0,Clientes recientes con potencial,0.911945,-1.482513,1.219385
1938,2,Clientes inactivos o en riesgo,0.773734,0.272655,1.024744
1939,0,Clientes recientes con potencial,0.661442,-2.161907,0.513847
1940,2,Clientes inactivos o en riesgo,1.330850,1.156725,0.787524
1941,0,Clientes recientes con potencial,0.877326,-1.476150,1.194858
1942,2,Clientes inactivos o en riesgo,1.486092,0.622736,0.606619
1943,3,Clientes con mas devoluciones,1.358282,0.515873,2.496043
1944,2,Clientes inactivos o en riesgo,0.997685,0.304090,0.748617
1945,0,Clientes recientes con potencial,1.452379,-1.243925,1.933112
1946,0,Clientes recientes con potencial,0.879106,-1.551729,1.105968
1947,0,Clientes recientes con potencial,1.112466,-2.435108,2.009588
1948,2,Clientes inactivos o en riesgo,0.783382,0.248989,1.030564
1949,3,Clientes con mas devoluciones,0.884586,0.034387,3.253413
1950,2,Clientes inactivos o en riesgo,0.784440,0.979889,1.278142
1951,2,Clientes inactivos o en riesgo,1.566234,1.362422,1.165464
1952,0,Clientes recientes con potencial,-0.381165,-2.569907,1.901102
1953,0,Clientes recientes con potencial,0.817428,-1.673225,0.909932
1954,0,Clientes recientes con potencial,0.195863,-3.425934,2.100189
1955,0,Clientes recientes con potencial,1.427047,-1.122936,1.972781
1956,2,Clientes inactivos o en riesgo,1.548940,1.347316,1.135196
1957,0,Clientes recientes con potencial,1.481303,-1.075544,2.052576
1958,0,Clientes recientes con potencial,-0.303135,-2.246809,3.768970
1959,2,Clientes inactivos o en riesgo,1.240688,0.358606,0.363042
1960,2,Clientes inactivos o en riesgo,1.288743,1.123511,0.724151
1961,2,Clientes inactivos o en riesgo,1.618526,1.295708,1.155424
1962,2,Clientes inactivos o en riesgo,0.746237,0.950628,1.287875
1963,0,Clientes recientes con potencial,0.939583,-2.221652,1.099576
1964,2,Clientes inactivos o en riesgo,1.125953,-0.356461,1.265399
1965,0,Clientes recientes con potencial,0.026472,-3.556670,2.236751
1966,0,Clientes recientes con potencial,-0.194963,-3.013276,1.516575
1967,2,Clientes inactivos o en riesgo,1.306314,1.207089,0.848751
1968,0,Clientes recientes con potencial,0.619395,-1.960184,0.576290
1969,2,Clientes inactivos o en riesgo,1.241126,0.403556,0.310368
1970,2,Clientes inactivos o en riesgo,0.997174,0.272533,0.758804
1971,0,Clientes recientes con potencial,0.195985,-3.445815,2.102454
1972,2,Clientes inactivos o en riesgo,0.541718,0.810242,1.728309
1973,0,Clientes recientes con potencial,1.169913,-1.553020,1.337022
1974,0,Clientes recientes con potencial,-0.732427,-3.176932,2.463212
1975,2,Clientes inactivos o en riesgo,1.323527,1.130448,0.744007
1976,0,Clientes recientes con potencial,0.755739,-3.024458,2.172121
1977,0,Clientes recientes con potencial,1.090043,-1.611302,1.204547
1978,2,Clientes inactivos o en riesgo,1.323711,1.200260,0.844567
1979,2,Clientes inactivos o en riesgo,1.729885,0.687028,1.241883
1980,0,Clientes recientes con potencial,0.928348,-1.990838,0.878659
